NAME	TITLE	SCORE	
KDELR1	KDEL endoplasmic reticulum protein retention receptor 1 [Source:HGNC Symbol;Acc:HGNC:6304]	-0.51387715	
TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	-0.51408744	
MEGF8	multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233]	-0.51416725	
RNMT	RNA guanine-7 methyltransferase [Source:HGNC Symbol;Acc:HGNC:10075]	-0.51462865	
GORASP1	golgi reassembly stacking protein 1 [Source:HGNC Symbol;Acc:HGNC:16769]	-0.51483804	
ARFGAP1	ADP ribosylation factor GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:15852]	-0.5148911	
HSPBAP1	HSPB1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16389]	-0.5152831	
PCDHB2	protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]	-0.51534957	
SH3RF1	SH3 domain containing ring finger 1 [Source:HGNC Symbol;Acc:HGNC:17650]	-0.51560974	
SLC38A7	solute carrier family 38 member 7 [Source:HGNC Symbol;Acc:HGNC:25582]	-0.5158687	
ZNF623	zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084]	-0.5159495	
TFAP4	transcription factor AP-4 [Source:HGNC Symbol;Acc:HGNC:11745]	-0.5160678	
EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon [Source:HGNC Symbol;Acc:HGNC:3261]	-0.5161834	
DGAT1	diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2843]	-0.5165544	
KXD1	KxDL motif containing 1 [Source:HGNC Symbol;Acc:HGNC:28420]	-0.51661897	
TTC7B	tetratricopeptide repeat domain 7B [Source:HGNC Symbol;Acc:HGNC:19858]	-0.5166537	
LRRC15	leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]	-0.5168999	
LPAR4	lysophosphatidic acid receptor 4 [Source:HGNC Symbol;Acc:HGNC:4478]	-0.5169956	
JADE3	jade family PHD finger 3 [Source:HGNC Symbol;Acc:HGNC:22982]	-0.51713717	
MXD4	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	-0.51717955	
ELOF1	elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:28691]	-0.51765823	
GABRQ	gamma-aminobutyric acid type A receptor subunit theta [Source:HGNC Symbol;Acc:HGNC:14454]	-0.51775473	
RBM4B	RNA binding motif protein 4B [Source:HGNC Symbol;Acc:HGNC:28842]	-0.5179776	
ZBTB45	zinc finger and BTB domain containing 45 [Source:HGNC Symbol;Acc:HGNC:23715]	-0.5180085	
RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]	-0.5181929	
CHFR	checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]	-0.5186567	
KCNN2	potassium calcium-activated channel subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:6291]	-0.51880264	
ZSCAN5B	zinc finger and SCAN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:34246]	-0.51908994	
MRPS34	mitochondrial ribosomal protein S34 [Source:HGNC Symbol;Acc:HGNC:16618]	-0.5192992	
FBRSL1	fibrosin like 1 [Source:HGNC Symbol;Acc:HGNC:29308]	-0.5197932	
RPS2	ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:10404]	-0.5198149	
NUDT4	nudix hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:8051]	-0.51994586	
TIMM29	translocase of inner mitochondrial membrane 29 [Source:HGNC Symbol;Acc:HGNC:25152]	-0.5200076	
PRR14	proline rich 14 [Source:HGNC Symbol;Acc:HGNC:28458]	-0.5200965	
AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]	-0.520544	
MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]	-0.52055985	
NKIRAS2	NFKB inhibitor interacting Ras like 2 [Source:HGNC Symbol;Acc:HGNC:17898]	-0.52064407	
URM1	ubiquitin related modifier 1 [Source:HGNC Symbol;Acc:HGNC:28378]	-0.5210085	
ZCCHC17	zinc finger CCHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:30246]	-0.52111155	
GPR4	G protein-coupled receptor 4 [Source:HGNC Symbol;Acc:HGNC:4497]	-0.52125454	
ARHGEF7	Rho guanine nucleotide exchange factor 7 [Source:HGNC Symbol;Acc:HGNC:15607]	-0.52174085	
RABL6	RAB, member RAS oncogene family like 6 [Source:HGNC Symbol;Acc:HGNC:24703]	-0.52182955	
MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]	-0.5227282	
MEGF9	multiple EGF like domains 9 [Source:HGNC Symbol;Acc:HGNC:3234]	-0.5228227	
RUBCN	rubicon autophagy regulator [Source:HGNC Symbol;Acc:HGNC:28991]	-0.5236167	
ZNF598	zinc finger protein 598, E3 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:28079]	-0.5236703	
MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24694]	-0.5238394	
PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9466]	-0.5239428	
NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	-0.5239732	
SLC19A2	solute carrier family 19 member 2 [Source:HGNC Symbol;Acc:HGNC:10938]	-0.524212	
RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing [Source:HGNC Symbol;Acc:HGNC:29289]	-0.52422214	
EIF3F	eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]	-0.5243018	
XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]	-0.5245325	
ZZEF1	zinc finger ZZ-type and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29027]	-0.525237	
PEDS1	plasmanylethanolamine desaturase 1 [Source:HGNC Symbol;Acc:HGNC:16735]	-0.52632636	
SLC1A4	solute carrier family 1 member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	-0.526616	
RAB5C	RAB5C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9785]	-0.5269637	
HGH1	HGH1 homolog [Source:HGNC Symbol;Acc:HGNC:24161]	-0.52738947	
UGT2B7	UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554]	-0.5277773	
RTL6	retrotransposon Gag like 6 [Source:HGNC Symbol;Acc:HGNC:13343]	-0.5278659	
EPM2A	EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]	-0.5279799	
RAPGEF2	Rap guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:16854]	-0.5280723	
CHD7	chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]	-0.5282374	
MPPED2	metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]	-0.52837366	
PRIMA1	proline rich membrane anchor 1 [Source:HGNC Symbol;Acc:HGNC:18319]	-0.52837765	
HABP4	hyaluronan binding protein 4 [Source:HGNC Symbol;Acc:HGNC:17062]	-0.52842504	
RAB33A	RAB33A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9773]	-0.52842945	
PCSK1N	proprotein convertase subtilisin/kexin type 1 inhibitor [Source:HGNC Symbol;Acc:HGNC:17301]	-0.5288688	
BEND3	BEN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:23040]	-0.5290788	
ALDH18A1	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]	-0.5296638	
PRKD1	protein kinase D1 [Source:HGNC Symbol;Acc:HGNC:9407]	-0.531103	
ZNF764	zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]	-0.5311081	
WRAP73	WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:HGNC:12759]	-0.5311489	
PLPP4	phospholipid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:23531]	-0.531398	
NCLN	nicalin [Source:HGNC Symbol;Acc:HGNC:26923]	-0.5316202	
PINX1	PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]	-0.53200763	
RPL29	ribosomal protein L29 [Source:HGNC Symbol;Acc:HGNC:10331]	-0.5324576	
ZNF614	zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]	-0.53275526	
MRPL12	mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378]	-0.5330107	
KCNQ2	potassium voltage-gated channel subfamily Q member 2 [Source:HGNC Symbol;Acc:HGNC:6296]	-0.5330304	
FBXL6	F-box and leucine rich repeat protein 6 [Source:HGNC Symbol;Acc:HGNC:13603]	-0.5334548	
PTOV1	PTOV1 extended AT-hook containing adaptor protein [Source:HGNC Symbol;Acc:HGNC:9632]	-0.5340311	
EFNA2	ephrin A2 [Source:HGNC Symbol;Acc:HGNC:3222]	-0.53422046	
METAP1D	methionyl aminopeptidase type 1D, mitochondrial [Source:HGNC Symbol;Acc:HGNC:32583]	-0.5342568	
RPL7A	ribosomal protein L7a [Source:HGNC Symbol;Acc:HGNC:10364]	-0.53450674	
ZNF326	zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]	-0.53466284	
LDB1	LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]	-0.5349543	
C6orf163	chromosome 6 open reading frame 163 [Source:HGNC Symbol;Acc:HGNC:21403]	-0.5351431	
BACH1	BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]	-0.535712	
ADGRG6	adhesion G protein-coupled receptor G6 [Source:HGNC Symbol;Acc:HGNC:13841]	-0.53607666	
FAM171A2	family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]	-0.5361967	
RXRG	retinoid X receptor gamma [Source:HGNC Symbol;Acc:HGNC:10479]	-0.5363634	
FHOD3	formin homology 2 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26178]	-0.536642	
COMMD7	COMM domain containing 7 [Source:HGNC Symbol;Acc:HGNC:16223]	-0.53693134	
EPN1	epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604]	-0.5370051	
FBXO46	F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]	-0.53715324	
CS	citrate synthase [Source:HGNC Symbol;Acc:HGNC:2422]	-0.5373025	
ZNF776	zinc finger protein 776 [Source:HGNC Symbol;Acc:HGNC:26765]	-0.53752667	
MED25	mediator complex subunit 25 [Source:HGNC Symbol;Acc:HGNC:28845]	-0.5379115	
ZNF70	zinc finger protein 70 [Source:HGNC Symbol;Acc:HGNC:13140]	-0.5379513	
DCAF4L2	DDB1 and CUL4 associated factor 4 like 2 [Source:HGNC Symbol;Acc:HGNC:26657]	-0.53809816	
ZNF445	zinc finger protein 445 [Source:HGNC Symbol;Acc:HGNC:21018]	-0.53817135	
PLPPR5	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	-0.5382284	
R3HCC1	R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]	-0.53855664	
TRIT1	tRNA isopentenyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:20286]	-0.5389671	
ME2	malic enzyme 2 [Source:HGNC Symbol;Acc:HGNC:6984]	-0.53914195	
WRN	WRN RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:12791]	-0.53931504	
ZNF225	zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018]	-0.5393193	
CCDC157	coiled-coil domain containing 157 [Source:HGNC Symbol;Acc:HGNC:33854]	-0.53933686	
GNMT	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]	-0.53950673	
SLC9B2	solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143]	-0.5395413	
GPR155	G protein-coupled receptor 155 [Source:HGNC Symbol;Acc:HGNC:22951]	-0.5398688	
AP3D1	adaptor related protein complex 3 subunit delta 1 [Source:HGNC Symbol;Acc:HGNC:568]	-0.54047287	
PEPD	peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]	-0.54091346	
PLEKHO2	pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]	-0.541194	
AAR2	AAR2 splicing factor [Source:HGNC Symbol;Acc:HGNC:15886]	-0.5415877	
LDLRAD3	low density lipoprotein receptor class A domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27046]	-0.541991	
C3orf70	chromosome 3 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:33731]	-0.542035	
CRYGA	crystallin gamma A [Source:HGNC Symbol;Acc:HGNC:2408]	-0.5420638	
ZNF624	zinc finger protein 624 [Source:HGNC Symbol;Acc:HGNC:29254]	-0.54213595	
NLGN3	neuroligin 3 [Source:HGNC Symbol;Acc:HGNC:14289]	-0.5430821	
ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470]	-0.5431444	
C1QTNF4	C1q and TNF related 4 [Source:HGNC Symbol;Acc:HGNC:14346]	-0.5431853	
KLHL17	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]	-0.5433884	
PRRG2	proline rich and Gla domain 2 [Source:HGNC Symbol;Acc:HGNC:9470]	-0.54345953	
NT5C3B	5'-nucleotidase, cytosolic IIIB [Source:HGNC Symbol;Acc:HGNC:28300]	-0.54361826	
MPND	MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]	-0.5437683	
HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	-0.54422563	
RANBP3	RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]	-0.54423404	
CAPN15	calpain 15 [Source:HGNC Symbol;Acc:HGNC:11182]	-0.5446619	
ZNF629	zinc finger protein 629 [Source:HGNC Symbol;Acc:HGNC:29008]	-0.54538494	
RAB11FIP3	RAB11 family interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:17224]	-0.54540366	
STMN4	stathmin 4 [Source:HGNC Symbol;Acc:HGNC:16078]	-0.5454228	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	-0.54601854	
TEX13D	TEX13 family member D [Source:HGNC Symbol;Acc:HGNC:52278]	-0.54609835	
TNFRSF21	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	-0.54626757	
IGSF9B	immunoglobulin superfamily member 9B [Source:HGNC Symbol;Acc:HGNC:32326]	-0.54647917	
PKNOX2	PBX/knotted 1 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:16714]	-0.54661214	
ZNF428	zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]	-0.5468302	
KDM6B	lysine demethylase 6B [Source:HGNC Symbol;Acc:HGNC:29012]	-0.54705346	
SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1 [Source:HGNC Symbol;Acc:HGNC:11104]	-0.5473314	
TMEM50B	transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]	-0.54820436	
PPP1R37	protein phosphatase 1 regulatory subunit 37 [Source:HGNC Symbol;Acc:HGNC:27607]	-0.54859513	
APMAP	adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238]	-0.54874855	
CNOT6	CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099]	-0.5487517	
ZNF574	zinc finger protein 574 [Source:HGNC Symbol;Acc:HGNC:26166]	-0.54901963	
YBX1	Y-box binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8014]	-0.549083	
ZNF235	zinc finger protein 235 [Source:HGNC Symbol;Acc:HGNC:12866]	-0.5491403	
PARD6G	par-6 family cell polarity regulator gamma [Source:HGNC Symbol;Acc:HGNC:16076]	-0.5496991	
EIF4ENIF1	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:HGNC:16687]	-0.5503959	
H2BC10	H2B clustered histone 10 [Source:HGNC Symbol;Acc:HGNC:4756]	-0.55130136	
TAF5L	TATA-box binding protein associated factor 5 like [Source:HGNC Symbol;Acc:HGNC:17304]	-0.55148983	
TNN	tenascin N [Source:HGNC Symbol;Acc:HGNC:22942]	-0.5517198	
RPLP0	ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]	-0.55223614	
ZNF283	zinc finger protein 283 [Source:HGNC Symbol;Acc:HGNC:13077]	-0.5525586	
MCF2L	MCF.2 cell line derived transforming sequence like [Source:HGNC Symbol;Acc:HGNC:14576]	-0.5528495	
FBXO7	F-box protein 7 [Source:HGNC Symbol;Acc:HGNC:13586]	-0.55327123	
KLHL28	kelch like family member 28 [Source:HGNC Symbol;Acc:HGNC:19741]	-0.5533762	
PACC1	proton activated chloride channel 1 [Source:HGNC Symbol;Acc:HGNC:25593]	-0.55364865	
ZNF583	zinc finger protein 583 [Source:HGNC Symbol;Acc:HGNC:26427]	-0.55379087	
TOMM40	translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]	-0.55401516	
GFOD2	Gfo/Idh/MocA-like oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28159]	-0.55448765	
ZNF30	zinc finger protein 30 [Source:HGNC Symbol;Acc:HGNC:13090]	-0.5551511	
OTOR	otoraplin [Source:HGNC Symbol;Acc:HGNC:8517]	-0.55527985	
MMP17	matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]	-0.555536	
TMOD2	tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872]	-0.5556183	
STRIP2	striatin interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:22209]	-0.55576324	
SDK2	sidekick cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:19308]	-0.5559678	
CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	-0.55639803	
ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:HGNC:13079]	-0.55644774	
RPL30	ribosomal protein L30 [Source:HGNC Symbol;Acc:HGNC:10333]	-0.5573214	
ZNF398	zinc finger protein 398 [Source:HGNC Symbol;Acc:HGNC:18373]	-0.5573989	
RIT2	Ras like without CAAX 2 [Source:HGNC Symbol;Acc:HGNC:10017]	-0.557691	
TMEM167A	transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]	-0.55814594	
LRCH3	leucine rich repeats and calponin homology domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28637]	-0.5582148	
TMEM178B	transmembrane protein 178B [Source:HGNC Symbol;Acc:HGNC:44112]	-0.5585781	
LENG1	leukocyte receptor cluster member 1 [Source:HGNC Symbol;Acc:HGNC:15502]	-0.5594007	
PIAS4	protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]	-0.5597129	
PDXP	pyridoxal phosphatase [Source:HGNC Symbol;Acc:HGNC:30259]	-0.5601926	
ZNF229	zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]	-0.56040424	
UBIAD1	UbiA prenyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30791]	-0.56153005	
ATCAY	ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]	-0.56168157	
LAPTM4B	lysosomal protein transmembrane 4 beta [Source:HGNC Symbol;Acc:HGNC:13646]	-0.56182975	
FBN3	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]	-0.5630208	
SELENOW	selenoprotein W [Source:HGNC Symbol;Acc:HGNC:10752]	-0.5630454	
ZNF589	zinc finger protein 589 [Source:HGNC Symbol;Acc:HGNC:16747]	-0.56342655	
DENND4B	DENN domain containing 4B [Source:HGNC Symbol;Acc:HGNC:29044]	-0.5637657	
GSX1	GS homeobox 1 [Source:HGNC Symbol;Acc:HGNC:20374]	-0.56376976	
TF	transferrin [Source:HGNC Symbol;Acc:HGNC:11740]	-0.56405264	
FAM32A	family with sequence similarity 32 member A [Source:HGNC Symbol;Acc:HGNC:24563]	-0.5642971	
SNX22	sorting nexin 22 [Source:HGNC Symbol;Acc:HGNC:16315]	-0.56480825	
ZNF174	zinc finger protein 174 [Source:HGNC Symbol;Acc:HGNC:12963]	-0.56481385	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	-0.56537557	
HRH3	histamine receptor H3 [Source:HGNC Symbol;Acc:HGNC:5184]	-0.5654376	
LEPROTL1	leptin receptor overlapping transcript like 1 [Source:HGNC Symbol;Acc:HGNC:6555]	-0.56631523	
PCDHGC4	protocadherin gamma subfamily C, 4 [Source:HGNC Symbol;Acc:HGNC:8717]	-0.5664053	
PIGM	phosphatidylinositol glycan anchor biosynthesis class M [Source:HGNC Symbol;Acc:HGNC:18858]	-0.566663	
LRP3	LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]	-0.56743926	
LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	-0.5679307	
COL20A1	collagen type XX alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:14670]	-0.5680906	
FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928]	-0.56813204	
CELF2	CUGBP Elav-like family member 2 [Source:HGNC Symbol;Acc:HGNC:2550]	-0.56817985	
RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	-0.5683798	
ZNF112	zinc finger protein 112 [Source:HGNC Symbol;Acc:HGNC:12892]	-0.56901914	
GPR161	G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]	-0.56941533	
ATG2B	autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187]	-0.569518	
SLC23A2	solute carrier family 23 member 2 [Source:HGNC Symbol;Acc:HGNC:10973]	-0.5696471	
RPL3	ribosomal protein L3 [Source:HGNC Symbol;Acc:HGNC:10332]	-0.5697433	
PPP1CC	protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]	-0.5698562	
FHDC1	FH2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29363]	-0.5698661	
MYBL1	MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]	-0.5711336	
GPNMB	glycoprotein nmb [Source:HGNC Symbol;Acc:HGNC:4462]	-0.5714292	
FGL2	fibrinogen like 2 [Source:HGNC Symbol;Acc:HGNC:3696]	-0.5718083	
TMEM145	transmembrane protein 145 [Source:HGNC Symbol;Acc:HGNC:26912]	-0.571959	
RLBP1	retinaldehyde binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10024]	-0.57211083	
PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1 [Source:HGNC Symbol;Acc:HGNC:8988]	-0.5723851	
RAB40C	RAB40C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18285]	-0.5728516	
PLEKHJ1	pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211]	-0.5730043	
FOXO3	forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821]	-0.5734261	
TSHZ1	teashirt zinc finger homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10669]	-0.57385236	
POLR2E	RNA polymerase II, I and III subunit E [Source:HGNC Symbol;Acc:HGNC:9192]	-0.57415575	
PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	-0.5750686	
CPSF6	cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871]	-0.5754355	
PRSS55	serine protease 55 [Source:HGNC Symbol;Acc:HGNC:30824]	-0.57552344	
GRK4	G protein-coupled receptor kinase 4 [Source:HGNC Symbol;Acc:HGNC:4543]	-0.5764209	
CACNA2D4	calcium voltage-gated channel auxiliary subunit alpha2delta 4 [Source:HGNC Symbol;Acc:HGNC:20202]	-0.5768105	
GPR45	G protein-coupled receptor 45 [Source:HGNC Symbol;Acc:HGNC:4503]	-0.57699114	
KCNJ4	potassium inwardly rectifying channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]	-0.5775919	
CDC14B	cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]	-0.5777414	
EVX2	even-skipped homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3507]	-0.578226	
ADCY6	adenylate cyclase 6 [Source:HGNC Symbol;Acc:HGNC:237]	-0.5785886	
TTLL12	tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]	-0.57868195	
FXR2	FMR1 autosomal homolog 2 [Source:HGNC Symbol;Acc:HGNC:4024]	-0.578892	
RBM15B	RNA binding motif protein 15B [Source:HGNC Symbol;Acc:HGNC:24303]	-0.57911885	
MMP24	matrix metallopeptidase 24 [Source:HGNC Symbol;Acc:HGNC:7172]	-0.5791898	
HMBOX1	homeobox containing 1 [Source:HGNC Symbol;Acc:HGNC:26137]	-0.57947415	
RAPGEF4	Rap guanine nucleotide exchange factor 4 [Source:HGNC Symbol;Acc:HGNC:16626]	-0.58020055	
ACTR1A	actin related protein 1A [Source:HGNC Symbol;Acc:HGNC:167]	-0.58037335	
BAX	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]	-0.5809096	
FKRP	fukutin related protein [Source:HGNC Symbol;Acc:HGNC:17997]	-0.581469	
BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3 [Source:HGNC Symbol;Acc:HGNC:20914]	-0.5816005	
HUNK	hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326]	-0.5816466	
AZIN1	antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]	-0.58195543	
TBC1D12	TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]	-0.58209455	
ASB11	ankyrin repeat and SOCS box containing 11 [Source:HGNC Symbol;Acc:HGNC:17186]	-0.58218455	
CTIF	cap binding complex dependent translation initiation factor [Source:HGNC Symbol;Acc:HGNC:23925]	-0.5826544	
POLR2F	RNA polymerase II, I and III subunit F [Source:HGNC Symbol;Acc:HGNC:9193]	-0.58316445	
NAV2	neuron navigator 2 [Source:HGNC Symbol;Acc:HGNC:15997]	-0.5836777	
SMOC2	SPARC related modular calcium binding 2 [Source:HGNC Symbol;Acc:HGNC:20323]	-0.58379525	
RFTN2	raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402]	-0.58427614	
CNTNAP5	contactin associated protein family member 5 [Source:HGNC Symbol;Acc:HGNC:18748]	-0.58433795	
SHPK	sedoheptulokinase [Source:HGNC Symbol;Acc:HGNC:1492]	-0.58440334	
VPS37B	VPS37B subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:25754]	-0.58446205	
ZNF491	zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]	-0.58478737	
SPSB4	splA/ryanodine receptor domain and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:30630]	-0.5850364	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	-0.5851477	
LRP2	LDL receptor related protein 2 [Source:HGNC Symbol;Acc:HGNC:6694]	-0.5858299	
LOXL3	lysyl oxidase like 3 [Source:HGNC Symbol;Acc:HGNC:13869]	-0.58616745	
