NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CD8_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS	506	440		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	1130		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	18	15		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_PH_REDUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS	25	22		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	34	26		
GOBP_POSITIVE_REGULATION_OF_CELLULAR_SENESCENCE	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION	400	297		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION	506	400		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	22	17		
GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MOLECULE_PRODUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION	341	259		
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE	346	282		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	18	16		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION	70	48		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	30	29		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	124	96		
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	275	224		
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT	450	361		
GOBP_POSITIVE_REGULATION_OF_CELL_DIFFERENTIATION	915		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION	98	76		
GOBP_POSITIVE_REGULATION_OF_CELL_FATE_COMMITMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH	167	141		
GOBP_POSITIVE_REGULATION_OF_CELL_GROWTH_INVOLVED_IN_CARDIAC_MUSCLE_CELL_DEVELOPMENT	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	112	93		
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	72	47		
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	57	46		
GOBP_POSITIVE_REGULATION_OF_CELL_MATURATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	37	21		
GOBP_POSITIVE_REGULATION_OF_CELL_MORPHOGENESIS	37	30		
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION	988		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	358	315		
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_PROLIFERATION_IN_BONE_MARROW	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SIZE	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION	128	109		
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION	31	26		
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_ELONGATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTRIOLE_REPLICATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CENTROSOME_DUPLICATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CEREBELLAR_GRANULE_CELL_PRECURSOR_PROLIFERATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CGAS_STING_SIGNALING_PATHWAY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_1_PRODUCTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION	72	53		
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	145	121		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_BIOSYNTHETIC_PROCESS	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_EFFLUX	27	20		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	24	18		
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_STORAGE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	21	17		
GOBP_POSITIVE_REGULATION_OF_CHONDROCYTE_PROLIFERATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_BINDING	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_CONDENSATION	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	105	90		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	30	28		
GOBP_POSITIVE_REGULATION_OF_CHROMOSOME_SEPARATION	32	28		
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	30	29		
GOBP_POSITIVE_REGULATION_OF_CILIUM_MOVEMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_RHYTHM	20	18		
GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COAGULATION	30	27		
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	101	83		
GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS	26	20		
GOBP_POSITIVE_REGULATION_OF_COLLATERAL_SPROUTING	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CONNECTIVE_TISSUE_REPLACEMENT	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CREB_TRANSCRIPTION_FACTOR_ACTIVITY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYCLASE_ACTIVITY	25	15		
GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS	50	36		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	519	365		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	88	63		
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE	30	20		
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_MRNA_PROCESSING_BODY_ASSEMBLY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATIONAL_INITIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION	189	169		
GOBP_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	167	120		
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	556	415		
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	33	27		
GOBP_POSITIVE_REGULATION_OF_DENDRITE_DEVELOPMENT	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITE_EXTENSION	22	20		
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_CYTOKINE_PRODUCTION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	41	34		
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MAINTENANCE	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	19	15		
GOBP_POSITIVE_REGULATION_OF_DEPHOSPHORYLATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	174	133		
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_PROCESS	1399		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING	29	26		
GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	133	109		
GOBP_POSITIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS	46	41		
GOBP_POSITIVE_REGULATION_OF_DNA_CATABOLIC_PROCESS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	17	15		
GOBP_POSITIVE_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DNA_METABOLIC_PROCESS	283	245		
GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION	76	59		
GOBP_POSITIVE_REGULATION_OF_DNA_REPAIR	142	128		
GOBP_POSITIVE_REGULATION_OF_DNA_REPLICATION	42	39		
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION	15	15		
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	62	55		
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_INITIATION	72	65		
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOPAMINE_SECRETION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	98	87		
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	43	37		
GOBP_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_NONHOMOLOGOUS_END_JOINING	17	16		
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_IMPORT	38	30		
GOBP_POSITIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT	46	37		
GOBP_POSITIVE_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	22	17		
GOBP_POSITIVE_REGULATION_OF_ENAMEL_MINERALIZATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTIC_RECYCLING	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	165	127		
GOBP_POSITIVE_REGULATION_OF_ENDOPEPTIDASE_ACTIVITY	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	29	19		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DEVELOPMENT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_DIFFERENTIATION	19		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MATRIX_ADHESION_VIA_FIBRONECTIN	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION	137	96		
GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION	110	76		
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	35	22		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	21	15		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	75	48		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	50	40		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	221	168		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_LUNG_MORPHOGENESIS	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION_INVOLVED_IN_WOUND_HEALING	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	60	49		
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TUBE_FORMATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_ERAD_PATHWAY	19	18		
GOBP_POSITIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY	32	27		
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	201	156		
GOBP_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	37	25		
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	331	287		
GOBP_POSITIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	37	35		
GOBP_POSITIVE_REGULATION_OF_EXCITATORY_POSTSYNAPTIC_POTENTIAL	33	28		
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	20	17		
GOBP_POSITIVE_REGULATION_OF_EXIT_FROM_MITOSIS	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS	85	72		
GOBP_POSITIVE_REGULATION_OF_EXOSOMAL_SECRETION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_DISASSEMBLY	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	29	19		
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	59	48		
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_ABSENCE_OF_LIGAND	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS	24	18		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS	40	31		
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	21	16		
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	72	54		
GOBP_POSITIVE_REGULATION_OF_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEAR_RESPONSE	8		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEEDING_BEHAVIOR	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FERTILIZATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_APOPTOTIC_PROCESS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_MIGRATION	16		Rejected!	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	57	50		
GOBP_POSITIVE_REGULATION_OF_FILOPODIUM_ASSEMBLY	30	25		
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY	26	21		
GOBP_POSITIVE_REGULATION_OF_G0_TO_G1_TRANSITION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	56	38		
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_ACTIVATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAMMA_DELTA_T_CELL_DIFFERENTIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GAP_JUNCTION_ASSEMBLY	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GASTRO_INTESTINAL_SYSTEM_SMOOTH_MUSCLE_CONTRACTION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GASTRULATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION	1251		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	61	45		
GOBP_POSITIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_DEMETHYLATION	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	43	40		
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_MIGRATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION	24	16		
GOBP_POSITIVE_REGULATION_OF_GLIOGENESIS	70	58		
GOBP_POSITIVE_REGULATION_OF_GLOMERULAR_MESANGIAL_CELL_PROLIFERATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLOMERULUS_DEVELOPMENT	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCOCORTICOID_SECRETION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	23	17		
GOBP_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	49	39		
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLUTAMATE_SECRETION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_BIOSYNTHETIC_PROCESS	17		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	21	18		
GOBP_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	22	15		
GOBP_POSITIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONADOTROPIN_SECRETION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GONAD_DEVELOPMENT	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	27	21		
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GROWTH	263	209		
GOBP_POSITIVE_REGULATION_OF_GROWTH_HORMONE_SECRETION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_GTPASE_ACTIVITY	93	83		
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	42	35		
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_MATURATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	43	27		
GOBP_POSITIVE_REGULATION_OF_HEART_RATE	28	23		
GOBP_POSITIVE_REGULATION_OF_HEAT_GENERATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	200	150		
GOBP_POSITIVE_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION	10		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HIPPO_SIGNALING	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	20	17		
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS	14		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION	154	123		
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	23		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	126	111		
GOBP_POSITIVE_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION	6		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	276	186		
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE	822		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	1171		Rejected!	
GOBP_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION	59	41		
GOBP_POSITIVE_REGULATION_OF_INCLUSION_BODY_ASSEMBLY	5		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY	28	24		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE	166	116		
GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION	94	77		
GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	40	35		
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_ACTIVATION	11		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERFERON_ALPHA_PRODUCTION	26	23		
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION	42	38		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	43	27		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	43	27		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_13_PRODUCTION	15		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	28	15		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_18_PRODUCTION	9		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_ALPHA_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION	74	47		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_23_PRODUCTION	7		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	37	22		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	27	16		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_5_PRODUCTION	12		Rejected!	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	103	77		
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	65	41		
GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY	14		Rejected!	
