NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_AXONEME_ASSEMBLY	GOBP_AXONEME_ASSEMBLY	Details ...	97	0.577523	2.5678864	0.0	0.0	0.0	3232	tags=58%, list=21%, signal=73%	
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	Details ...	37	0.68366927	2.4906356	0.0	8.4355654E-4	0.002	2820	tags=70%, list=19%, signal=86%	
GOCC_9PLUS2_MOTILE_CILIUM	GOCC_9PLUS2_MOTILE_CILIUM	Details ...	193	0.5008668	2.45873	0.0	8.42333E-4	0.003	4783	tags=60%, list=32%, signal=87%	
HP_CHRONIC_SINUSITIS	HP_CHRONIC_SINUSITIS	Details ...	60	0.603021	2.4382439	0.0	6.3174975E-4	0.003	2820	tags=58%, list=19%, signal=71%	
GOCC_CILIARY_PLASM	GOCC_CILIARY_PLASM	Details ...	170	0.5040007	2.4353714	0.0	5.053998E-4	0.003	3607	tags=54%, list=24%, signal=70%	
HP_ABNORMAL_SPERM_PHYSIOLOGY	HP_ABNORMAL_SPERM_PHYSIOLOGY	Details ...	98	0.54712653	2.4041634	0.0	4.211665E-4	0.003	3213	tags=52%, list=21%, signal=66%	
GOCC_AXONEMAL_DYNEIN_COMPLEX	GOCC_AXONEMAL_DYNEIN_COMPLEX	Details ...	20	0.7569036	2.393308	0.0	3.6099984E-4	0.003	2594	tags=75%, list=17%, signal=90%	
GOCC_MOTILE_CILIUM	GOCC_MOTILE_CILIUM	Details ...	265	0.47031	2.3733537	0.0	3.1587487E-4	0.003	3245	tags=44%, list=21%, signal=55%	
HP_RECURRENT_MYCOBACTERIAL_INFECTIONS	HP_RECURRENT_MYCOBACTERIAL_INFECTIONS	Details ...	52	0.60719997	2.3697743	0.0	2.8077766E-4	0.003	3834	tags=63%, list=25%, signal=85%	
GOBP_CILIUM_MOVEMENT	GOBP_CILIUM_MOVEMENT	Details ...	213	0.47743773	2.3639858	0.0	2.526999E-4	0.003	4033	tags=51%, list=27%, signal=69%	
HP_ABNORMAL_ATRIAL_ARRANGEMENT	HP_ABNORMAL_ATRIAL_ARRANGEMENT	Details ...	43	0.6263591	2.3527963	0.0	2.2972717E-4	0.003	3834	tags=70%, list=25%, signal=93%	
HP_ABNORMAL_RESPIRATORY_MOTILE_CILIUM_PHYSIOLOGY	HP_ABNORMAL_RESPIRATORY_MOTILE_CILIUM_PHYSIOLOGY	Details ...	33	0.6667737	2.3513198	0.0	2.1058325E-4	0.003	2716	tags=67%, list=18%, signal=81%	
HP_WHEEZING	HP_WHEEZING	Details ...	55	0.5897965	2.3334875	0.0	2.5928198E-4	0.004	2716	tags=53%, list=18%, signal=64%	
HP_ABNORMAL_NASAL_MUCOSA_MORPHOLOGY	HP_ABNORMAL_NASAL_MUCOSA_MORPHOLOGY	Details ...	62	0.57714736	2.3184524	0.0	3.0094988E-4	0.005	2716	tags=52%, list=18%, signal=63%	
GOCC_AXONEMAL_DOUBLET_MICROTUBULE	GOCC_AXONEMAL_DOUBLET_MICROTUBULE	Details ...	42	0.6017678	2.2970397	0.0	3.923839E-4	0.007	4029	tags=71%, list=27%, signal=97%	
HP_FEMALE_INFERTILITY	HP_FEMALE_INFERTILITY	Details ...	63	0.56025594	2.2944868	0.0	4.2033137E-4	0.008	4489	tags=65%, list=30%, signal=92%	
HP_DYNEIN_ARM_DEFECT_OF_RESPIRATORY_MOTILE_CILIA	HP_DYNEIN_ARM_DEFECT_OF_RESPIRATORY_MOTILE_CILIA	Details ...	17	0.76687557	2.2492166	0.0	8.4087E-4	0.017	2564	tags=82%, list=17%, signal=99%	
HP_ABNORMAL_INFERIOR_VENA_CAVA_MORPHOLOGY	HP_ABNORMAL_INFERIOR_VENA_CAVA_MORPHOLOGY	Details ...	44	0.5925999	2.2481532	0.0	8.4159826E-4	0.018	2716	tags=57%, list=18%, signal=69%	
GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GOBP_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	Details ...	174	0.46665874	2.2481413	0.0	7.9730357E-4	0.018	4033	tags=51%, list=27%, signal=69%	
GOBP_MICROTUBULE_BUNDLE_FORMATION	GOBP_MICROTUBULE_BUNDLE_FORMATION	Details ...	125	0.48564172	2.2348583	0.0	0.0010078992	0.024	3232	tags=50%, list=21%, signal=63%	
HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN	HP_APLASIA_HYPOPLASIA_OF_THE_SPLEEN		83	0.51386064	2.2211065	0.0	0.0012006958	0.029	3974	tags=55%, list=26%, signal=75%	
GOBP_KERATINIZATION	GOBP_KERATINIZATION		30	0.63807184	2.219372	0.0	0.00118453	0.03	3269	tags=63%, list=22%, signal=81%	
HP_RECURRENT_SINOPULMONARY_INFECTIONS	HP_RECURRENT_SINOPULMONARY_INFECTIONS		55	0.56388366	2.2193596	0.0	0.0011330287	0.03	3834	tags=60%, list=25%, signal=80%	
HP_PRODUCTIVE_COUGH	HP_PRODUCTIVE_COUGH		57	0.550249	2.2097723	0.0	0.0013660305	0.038	2945	tags=51%, list=19%, signal=63%	
HP_NASAL_CONGESTION	HP_NASAL_CONGESTION		52	0.5603038	2.2019784	0.0	0.0014117901	0.041	2716	tags=52%, list=18%, signal=63%	
HP_DECREASED_FERTILITY_IN_MALES	HP_DECREASED_FERTILITY_IN_MALES		173	0.45126167	2.201315	0.0	0.0013574905	0.041	3260	tags=40%, list=22%, signal=51%	
HP_ABNORMAL_SPUTUM	HP_ABNORMAL_SPUTUM		96	0.49622175	2.1826186	0.0	0.0018680502	0.057	2716	tags=41%, list=18%, signal=49%	
HP_INFERTILITY	HP_INFERTILITY		231	0.4372014	2.175971	0.0	0.0019516444	0.062	3260	tags=39%, list=22%, signal=48%	
GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS	GOBP_AROMATIC_AMINO_ACID_FAMILY_CATABOLIC_PROCESS		21	0.68224186	2.1747684	0.0	0.0019426135	0.064	2812	tags=67%, list=19%, signal=82%	
GOBP_MOTILE_CILIUM_ASSEMBLY	GOBP_MOTILE_CILIUM_ASSEMBLY		76	0.5188574	2.1717417	0.0	0.0019337557	0.066	2100	tags=39%, list=14%, signal=46%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		30	0.6249338	2.1677828	0.0	0.002033217	0.072	1982	tags=47%, list=13%, signal=54%	
GOCC_AXONEMAL_MICROTUBULE	GOCC_AXONEMAL_MICROTUBULE		48	0.57113665	2.161091	0.0	0.0022853268	0.083	3174	tags=60%, list=21%, signal=76%	
GOBP_OUTER_DYNEIN_ARM_ASSEMBLY	GOBP_OUTER_DYNEIN_ARM_ASSEMBLY		20	0.68835336	2.1460402	0.0	0.0026759421	0.1	2820	tags=75%, list=19%, signal=92%	
HP_RECURRENT_BACTERIAL_INFECTIONS	HP_RECURRENT_BACTERIAL_INFECTIONS		167	0.45129046	2.1457736	0.0	0.0025972377	0.1	3982	tags=46%, list=26%, signal=61%	
HP_TRANSPOSITION_OF_THE_GREAT_ARTERIES	HP_TRANSPOSITION_OF_THE_GREAT_ARTERIES		69	0.5151429	2.1448815	0.0	0.0025707001	0.102	2716	tags=48%, list=18%, signal=58%	
HP_OBSTRUCTIVE_AZOOSPERMIA	HP_OBSTRUCTIVE_AZOOSPERMIA		26	0.643826	2.1391919	0.0	0.0028502713	0.115	4074	tags=69%, list=27%, signal=95%	
HP_DECREASED_FERTILITY_IN_FEMALES	HP_DECREASED_FERTILITY_IN_FEMALES		77	0.49981633	2.1370635	0.0	0.0028868208	0.119	4489	tags=60%, list=30%, signal=85%	
HP_POLYSPLENIA	HP_POLYSPLENIA		56	0.536445	2.1304455	0.0	0.0031210533	0.131	3965	tags=63%, list=26%, signal=84%	
HP_ABNORMAL_RESPIRATORY_EPITHELIUM_MORPHOLOGY	HP_ABNORMAL_RESPIRATORY_EPITHELIUM_MORPHOLOGY		25	0.6420359	2.1276402	0.0	0.0031271037	0.135	2716	tags=64%, list=18%, signal=78%	
GOBP_LYMPHOCYTE_CHEMOTAXIS	GOBP_LYMPHOCYTE_CHEMOTAXIS		32	0.6108815	2.1203132	0.0	0.0032581268	0.145	3444	tags=66%, list=23%, signal=85%	
HP_COILED_SPERM_FLAGELLA	HP_COILED_SPERM_FLAGELLA		32	0.5934079	2.1129348	0.0	0.003445617	0.155	4027	tags=63%, list=27%, signal=85%	
GOCC_REPLICATION_FORK	GOCC_REPLICATION_FORK		70	0.5051638	2.1043117	0.0	0.0037831783	0.171	2798	tags=37%, list=19%, signal=45%	
GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY	GOMF_MINUS_END_DIRECTED_MICROTUBULE_MOTOR_ACTIVITY		17	0.7116913	2.1020534	0.0	0.0038523527	0.177	2716	tags=65%, list=18%, signal=79%	
HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA	HP_FUNCTIONAL_ABNORMALITY_OF_MALE_INTERNAL_GENITALIA		228	0.42195672	2.096392	0.0	0.00395605	0.187	3260	tags=39%, list=22%, signal=49%	
HP_CHRONIC_RHINITIS	HP_CHRONIC_RHINITIS		54	0.533575	2.094813	0.0	0.0039055543	0.189	3850	tags=59%, list=25%, signal=79%	
HP_ABNORMAL_GERM_CELL_MORPHOLOGY	HP_ABNORMAL_GERM_CELL_MORPHOLOGY		57	0.53008527	2.0921838	0.0	0.0039487532	0.195	4074	tags=53%, list=27%, signal=72%	
GOCC_KERATIN_FILAMENT	GOCC_KERATIN_FILAMENT		23	0.6510936	2.0860662	0.0	0.00420458	0.209	3258	tags=65%, list=22%, signal=83%	
HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART	HP_CONGENITAL_MALFORMATION_OF_THE_RIGHT_HEART		81	0.48702565	2.0791137	0.0	0.004502803	0.225	3255	tags=47%, list=22%, signal=59%	
GOBP_INTERLEUKIN_12_PRODUCTION	GOBP_INTERLEUKIN_12_PRODUCTION		42	0.5554291	2.0787518	0.0	0.004427984	0.225	3592	tags=60%, list=24%, signal=78%	
GOCC_DYNEIN_COMPLEX	GOCC_DYNEIN_COMPLEX		50	0.5433844	2.0767105	0.0	0.004575054	0.235	2944	tags=52%, list=19%, signal=64%	
GOBP_SPERM_FLAGELLUM_ASSEMBLY	GOBP_SPERM_FLAGELLUM_ASSEMBLY		52	0.5217126	2.0683186	0.0	0.00509725	0.264	2997	tags=46%, list=20%, signal=57%	
HP_ABNORMAL_NAIL_ATTACHMENT	HP_ABNORMAL_NAIL_ATTACHMENT		20	0.6577744	2.0604267	0.0	0.005808392	0.295	2937	tags=60%, list=19%, signal=74%	
HP_ATELECTASIS	HP_ATELECTASIS		66	0.49892592	2.0579221	0.0	0.005921512	0.306	2716	tags=45%, list=18%, signal=55%	
GOBP_CEREBROSPINAL_FLUID_CIRCULATION	GOBP_CEREBROSPINAL_FLUID_CIRCULATION		17	0.68917197	2.0525374	0.0	0.0063094986	0.328	3575	tags=82%, list=24%, signal=108%	
HP_AIRWAY_OBSTRUCTION	HP_AIRWAY_OBSTRUCTION		108	0.4545047	2.046863	0.0	0.006776016	0.356	2716	tags=37%, list=18%, signal=45%	
GOCC_CORNIFIED_ENVELOPE	GOCC_CORNIFIED_ENVELOPE		32	0.5728641	2.0452037	0.0	0.006849564	0.363	3269	tags=56%, list=22%, signal=72%	
HP_DECREASED_FERTILITY	HP_DECREASED_FERTILITY		283	0.3968535	2.0343115	0.0	0.0077040433	0.405	3260	tags=36%, list=22%, signal=45%	
HP_ABNORMAL_SPERM_TAIL_MORPHOLOGY	HP_ABNORMAL_SPERM_TAIL_MORPHOLOGY		43	0.5358625	2.0116844	0.0	0.010427912	0.513	4027	tags=56%, list=27%, signal=76%	
HP_DECREASED_NASAL_NITRIC_OXIDE	HP_DECREASED_NASAL_NITRIC_OXIDE		25	0.6080019	2.0053766	0.0	0.01110607	0.538	3834	tags=84%, list=25%, signal=112%	
GOBP_EXTRACELLULAR_TRANSPORT	GOBP_EXTRACELLULAR_TRANSPORT		51	0.5174373	2.0043254	0.0	0.01100495	0.542	2760	tags=43%, list=18%, signal=53%	
GOBP_ALPHA_BETA_T_CELL_PROLIFERATION	GOBP_ALPHA_BETA_T_CELL_PROLIFERATION		29	0.59220034	2.003553	0.0	0.010893273	0.546	2867	tags=59%, list=19%, signal=72%	
GOMF_IMMUNE_RECEPTOR_ACTIVITY	GOMF_IMMUNE_RECEPTOR_ACTIVITY		92	0.45686385	1.999978	0.0	0.011355649	0.569	3423	tags=46%, list=23%, signal=59%	
HP_CHRONIC_BRONCHITIS	HP_CHRONIC_BRONCHITIS		28	0.5856427	1.9925833	0.0	0.012283477	0.604	1953	tags=50%, list=13%, signal=57%	
GOCC_AXONEMAL_A_TUBULE_INNER_SHEATH	GOCC_AXONEMAL_A_TUBULE_INNER_SHEATH		27	0.5810435	1.9881881	0.0	0.012853464	0.621	3543	tags=63%, list=23%, signal=82%	
GOBP_B_CELL_MEDIATED_IMMUNITY	GOBP_B_CELL_MEDIATED_IMMUNITY		94	0.44865438	1.9842337	0.0	0.013445232	0.642	3423	tags=39%, list=23%, signal=51%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS	GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS		236	0.3930655	1.9816666	0.0	0.013789872	0.659	3423	tags=38%, list=23%, signal=48%	
HP_ABNORMAL_ENDOCARDIUM_MORPHOLOGY	HP_ABNORMAL_ENDOCARDIUM_MORPHOLOGY		49	0.5037243	1.9808211	0.0	0.013709886	0.662	4641	tags=61%, list=31%, signal=88%	
HP_SHORT_SPERM_FLAGELLA	HP_SHORT_SPERM_FLAGELLA		35	0.55177265	1.9803747	0.0	0.013644241	0.666	4027	tags=63%, list=27%, signal=85%	
HP_REDUCED_SPERM_MOTILITY	HP_REDUCED_SPERM_MOTILITY		63	0.48092595	1.9770287	0.0	0.014020168	0.683	3213	tags=44%, list=21%, signal=56%	
HP_ABNORMAL_PARANASAL_SINUS_MORPHOLOGY	HP_ABNORMAL_PARANASAL_SINUS_MORPHOLOGY		156	0.4105475	1.9733229	0.0	0.0143842455	0.697	3625	tags=40%, list=24%, signal=52%	
HP_ABNORMAL_PULMONARY_THORACIC_IMAGING_FINDING	HP_ABNORMAL_PULMONARY_THORACIC_IMAGING_FINDING		120	0.43018708	1.9657379	0.0	0.015735505	0.733	2564	tags=36%, list=17%, signal=43%	
GOMF_MHC_PROTEIN_BINDING	GOMF_MHC_PROTEIN_BINDING		23	0.60304785	1.9611528	0.0	0.016427388	0.748	1462	tags=39%, list=10%, signal=43%	
GOBP_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_REGULATION_OF_MACROPHAGE_MIGRATION		39	0.5296335	1.9556845	0.0	0.017320314	0.773	2584	tags=38%, list=17%, signal=46%	
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	GOBP_RESPONSE_TO_TYPE_II_INTERFERON		100	0.44189385	1.943975	0.0	0.019940466	0.823	3464	tags=46%, list=23%, signal=59%	
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS	GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS		63	0.46829864	1.9438554	0.0	0.019674595	0.823	3923	tags=57%, list=26%, signal=77%	
HP_ABNORMAL_URINARY_COLOR	HP_ABNORMAL_URINARY_COLOR		22	0.5944388	1.9412394	0.0	0.020024294	0.831	2630	tags=41%, list=17%, signal=49%	
HP_CLUBBING	HP_CLUBBING		122	0.43137768	1.939147	0.0	0.020278145	0.838	3257	tags=37%, list=22%, signal=47%	
GOBP_NAD_METABOLIC_PROCESS	GOBP_NAD_METABOLIC_PROCESS		33	0.5461578	1.9350607	0.0	0.021191664	0.853	4809	tags=67%, list=32%, signal=98%	
HP_CHRONIC_OTITIS_MEDIA	HP_CHRONIC_OTITIS_MEDIA		124	0.42399386	1.9334986	0.0	0.021435285	0.861	2739	tags=38%, list=18%, signal=46%	
HP_ABNORMAL_BREATH_SOUND	HP_ABNORMAL_BREATH_SOUND		111	0.42455035	1.9246769	0.0	0.023574915	0.89	2787	tags=34%, list=18%, signal=42%	
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION		21	0.6176867	1.9232637	0.0	0.023677543	0.899	1649	tags=52%, list=11%, signal=59%	
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY		214	0.38740104	1.9209895	0.0	0.02393289	0.904	3423	tags=37%, list=23%, signal=47%	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		51	0.49182224	1.9187626	0.0	0.024293115	0.908	1293	tags=27%, list=9%, signal=30%	
HP_SUPERNUMERARY_SPLEENS	HP_SUPERNUMERARY_SPLEENS		87	0.44185293	1.9124771	0.0	0.025796646	0.918	3974	tags=52%, list=26%, signal=70%	
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS		18	0.61946225	1.9118732	0.0017513135	0.0256707	0.92	4219	tags=67%, list=28%, signal=92%	
HP_PAST_MEDICAL_HISTORY	HP_PAST_MEDICAL_HISTORY		144	0.4030155	1.9083993	0.0	0.026469786	0.928	2716	tags=33%, list=18%, signal=40%	
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION		42	0.5083562	1.9083142	0.0016129032	0.026204072	0.929	3357	tags=62%, list=22%, signal=79%	
HP_ABNORMALITY_OF_THE_PULMONARY_VEINS	HP_ABNORMALITY_OF_THE_PULMONARY_VEINS		74	0.45867392	1.904377	0.0	0.027034175	0.939	4489	tags=55%, list=30%, signal=78%	
HP_RHINITIS	HP_RHINITIS		99	0.42620957	1.9004664	0.0	0.028016604	0.948	3850	tags=43%, list=25%, signal=58%	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	GOBP_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY		19	0.61264145	1.8991932	0.0017123288	0.028078705	0.953	1091	tags=37%, list=7%, signal=40%	
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS		26	0.5662644	1.8973645	0.0017301039	0.02829805	0.955	2445	tags=42%, list=16%, signal=50%	
HP_RECURRENT_SINUSITIS	HP_RECURRENT_SINUSITIS		59	0.46847546	1.8938128	0.0	0.029253088	0.96	2268	tags=32%, list=15%, signal=38%	
GOBP_NUCLEOSIDE_CATABOLIC_PROCESS	GOBP_NUCLEOSIDE_CATABOLIC_PROCESS		18	0.62291366	1.8928771	0.0	0.029272594	0.96	3993	tags=67%, list=26%, signal=91%	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN		20	0.5983685	1.8918973	0.0	0.029327888	0.962	2896	tags=60%, list=19%, signal=74%	
GOBP_L_AMINO_ACID_CATABOLIC_PROCESS	GOBP_L_AMINO_ACID_CATABOLIC_PROCESS		67	0.45811635	1.8810972	0.0	0.03312063	0.978	3952	tags=48%, list=26%, signal=64%	
GOMF_CYTOKINE_RECEPTOR_ACTIVITY	GOMF_CYTOKINE_RECEPTOR_ACTIVITY		67	0.45504823	1.8780155	0.0	0.03390475	0.979	3423	tags=45%, list=23%, signal=58%	
HP_ABNORMAL_VENA_CAVA_MORPHOLOGY	HP_ABNORMAL_VENA_CAVA_MORPHOLOGY		73	0.44780537	1.8779081	0.0	0.033615828	0.979	2820	tags=41%, list=19%, signal=50%	
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION		24	0.5773276	1.8768479	0.0	0.03366695	0.98	2584	tags=38%, list=17%, signal=45%	
GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	GOBP_PYRIDINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS		20	0.59127206	1.8767118	0.0035460992	0.033377618	0.981	3484	tags=60%, list=23%, signal=78%	
GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING	GOMF_DYNEIN_LIGHT_INTERMEDIATE_CHAIN_BINDING		27	0.56326014	1.8753774	0.0	0.033380937	0.981	3124	tags=52%, list=21%, signal=65%	
GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING	GOMF_DYNEIN_INTERMEDIATE_CHAIN_BINDING		36	0.518797	1.8728523	0.0	0.03383323	0.984	2944	tags=50%, list=19%, signal=62%	
HP_ABNORMAL_MALE_REPRODUCTIVE_SYSTEM_PHYSIOLOGY	HP_ABNORMAL_MALE_REPRODUCTIVE_SYSTEM_PHYSIOLOGY		283	0.36531323	1.8705435	0.0	0.034458958	0.984	3418	tags=37%, list=23%, signal=47%	
GOBP_ADAPTIVE_IMMUNE_RESPONSE	GOBP_ADAPTIVE_IMMUNE_RESPONSE		327	0.3612689	1.8700916	0.0	0.03424671	0.984	3436	tags=36%, list=23%, signal=46%	
GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS	GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS		16	0.651027	1.8700829	0.0018248175	0.033917416	0.984	3909	tags=69%, list=26%, signal=93%	
GOCC_REPLISOME	GOCC_REPLISOME		24	0.5676573	1.8672341	0.0	0.034725152	0.985	3205	tags=42%, list=21%, signal=53%	
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		41	0.5013035	1.8650497	0.0034305318	0.035183556	0.987	2497	tags=44%, list=17%, signal=52%	
HP_ABSENT_SPERM_FLAGELLA	HP_ABSENT_SPERM_FLAGELLA		31	0.52962375	1.8647364	0.0	0.034973	0.987	4027	tags=55%, list=27%, signal=75%	
GOBP_BICARBONATE_TRANSPORT	GOBP_BICARBONATE_TRANSPORT		28	0.5413861	1.8634598	0.0	0.035280447	0.988	2585	tags=39%, list=17%, signal=47%	
GOCC_SPERM_MIDPIECE	GOCC_SPERM_MIDPIECE		41	0.4941658	1.8624915	0.0032626428	0.03542744	0.988	3496	tags=44%, list=23%, signal=57%	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER		27	0.5542384	1.8542525	0.0	0.038272057	0.992	5270	tags=78%, list=35%, signal=119%	
HP_OLIGOZOOSPERMIA	HP_OLIGOZOOSPERMIA		46	0.48043084	1.8537868	0.0033670033	0.038094502	0.992	4074	tags=50%, list=27%, signal=68%	
HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_SERINE_FAMILY_AMINO_ACID_CONCENTRATION		29	0.53560853	1.8522762	0.0	0.038407356	0.993	2744	tags=45%, list=18%, signal=55%	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		134	0.39903256	1.8500135	0.0	0.03902827	0.994	2919	tags=34%, list=19%, signal=42%	
GOCC_DYNEIN_AXONEMAL_PARTICLE	GOCC_DYNEIN_AXONEMAL_PARTICLE		18	0.61578286	1.8472215	0.0017889087	0.040073175	0.994	2564	tags=67%, list=17%, signal=80%	
GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS	GOBP_SMALL_MOLECULE_CATABOLIC_PROCESS		319	0.35765126	1.8428192	0.0	0.04168756	0.997	4188	tags=41%, list=28%, signal=56%	
GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY	GOBP_REGULATION_OF_CILIUM_BEAT_FREQUENCY		16	0.6238584	1.8336478	0.0	0.04542097	0.999	2997	tags=56%, list=20%, signal=70%	
GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GOBP_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		74	0.43040493	1.8329794	0.0016366612	0.04540567	0.999	3508	tags=45%, list=23%, signal=58%	
GOBP_T_CELL_MEDIATED_IMMUNITY	GOBP_T_CELL_MEDIATED_IMMUNITY		101	0.4097385	1.8280201	0.0	0.04752279	1.0	3108	tags=38%, list=21%, signal=47%	
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		16	0.61992025	1.8274271	0.0035842294	0.04739239	1.0	2674	tags=63%, list=18%, signal=76%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		27	0.54023135	1.8273566	0.0017271157	0.047067545	1.0	3592	tags=63%, list=24%, signal=82%	
GOCC_CYTOPLASMIC_MICROTUBULE	GOCC_CYTOPLASMIC_MICROTUBULE		103	0.40671203	1.8263135	0.0	0.047144126	1.0	3289	tags=41%, list=22%, signal=52%	
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_METAL_IONS		15	0.629898	1.8254881	0.0036630037	0.047192298	1.0	2539	tags=47%, list=17%, signal=56%	
GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION	GOBP_NEGATIVE_REGULATION_OF_TYPE_II_INTERFERON_PRODUCTION		25	0.5504541	1.8172026	0.0036101083	0.051248264	1.0	3085	tags=48%, list=20%, signal=60%	
HP_ABNORMAL_SPERM_HEAD_MORPHOLOGY	HP_ABNORMAL_SPERM_HEAD_MORPHOLOGY		23	0.5546477	1.8132037	0.0018248175	0.053133804	1.0	3141	tags=39%, list=21%, signal=49%	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		156	0.3807252	1.8130336	0.0	0.052782785	1.0	2919	tags=33%, list=19%, signal=40%	
GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS	GOBP_GLYCOSYL_COMPOUND_CATABOLIC_PROCESS		24	0.5551109	1.8128731	0.0018450185	0.05246397	1.0	3993	tags=50%, list=26%, signal=68%	
GOBP_TYPE_II_INTERFERON_PRODUCTION	GOBP_TYPE_II_INTERFERON_PRODUCTION		73	0.42627752	1.8121524	0.0	0.052475464	1.0	3304	tags=41%, list=22%, signal=52%	
GOMF_PEPTIDE_ANTIGEN_BINDING	GOMF_PEPTIDE_ANTIGEN_BINDING		25	0.5483324	1.8108152	0.0051107327	0.05276263	1.0	1372	tags=36%, list=9%, signal=40%	
