NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_UP	Details ...	174	0.5484339	2.636782	0.0	0.0	0.0	2978	tags=51%, list=20%, signal=63%	
SANA_RESPONSE_TO_IFNG_UP	SANA_RESPONSE_TO_IFNG_UP	Details ...	65	0.61667305	2.5719628	0.0	0.0	0.0	2978	tags=60%, list=20%, signal=74%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_DN	Details ...	296	0.4912712	2.520757	0.0	0.0	0.0	3704	tags=52%, list=25%, signal=68%	
HECKER_IFNB1_TARGETS	HECKER_IFNB1_TARGETS	Details ...	74	0.5905868	2.483229	0.0	0.0	0.0	3115	tags=55%, list=21%, signal=69%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_UP	Details ...	158	0.5145554	2.459682	0.0	0.0	0.0	3966	tags=53%, list=26%, signal=70%	
BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	BOSCO_INTERFERON_INDUCED_ANTIVIRAL_MODULE	Details ...	69	0.5961373	2.4530423	0.0	0.0	0.0	2956	tags=49%, list=20%, signal=61%	
BROWNE_INTERFERON_RESPONSIVE_GENES	BROWNE_INTERFERON_RESPONSIVE_GENES	Details ...	62	0.6038259	2.4378526	0.0	0.0	0.0	3451	tags=63%, list=23%, signal=81%	
WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	WUNDER_INFLAMMATORY_RESPONSE_AND_CHOLESTEROL_UP	Details ...	49	0.6191879	2.4178174	0.0	0.0	0.0	3451	tags=61%, list=23%, signal=79%	
MOSERLE_IFNA_RESPONSE	MOSERLE_IFNA_RESPONSE	Details ...	29	0.7073884	2.4055707	0.0	1.0254107E-4	0.001	2956	tags=69%, list=20%, signal=86%	
XIE_ST_HSC_S1PR3_OE_UP	XIE_ST_HSC_S1PR3_OE_UP	Details ...	163	0.49531108	2.4033673	0.0	9.2286966E-5	0.001	3743	tags=50%, list=25%, signal=66%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_CALU3_CELLS_UP	Details ...	275	0.45630074	2.3130977	0.0	3.3732702E-4	0.004	2956	tags=42%, list=20%, signal=51%	
KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	KIM_RESPONSE_TO_TSA_AND_DECITABINE_UP	Details ...	103	0.50983167	2.288679	0.0	5.4153224E-4	0.007	3497	tags=49%, list=23%, signal=63%	
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	Details ...	54	0.5702923	2.2801368	0.0	4.998759E-4	0.007	3303	tags=59%, list=22%, signal=76%	
NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	NOUSHMEHR_GBM_SILENCED_BY_METHYLATION	Details ...	45	0.59381855	2.2740939	0.0	5.3055934E-4	0.008	4123	tags=60%, list=27%, signal=82%	
SANA_TNF_SIGNALING_UP	SANA_TNF_SIGNALING_UP	Details ...	73	0.53621405	2.2467673	0.0	5.5704673E-4	0.009	3619	tags=55%, list=24%, signal=72%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR	Details ...	21	0.6983009	2.2047434	0.0	0.0011017632	0.019	2798	tags=71%, list=19%, signal=88%	
REACTOME_INTERFERON_GAMMA_SIGNALING	REACTOME_INTERFERON_GAMMA_SIGNALING	Details ...	81	0.5103878	2.2001069	0.0	0.0010369535	0.019	3198	tags=46%, list=21%, signal=58%	
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	Details ...	67	0.52486515	2.195803	0.0	9.793451E-4	0.019	3561	tags=52%, list=24%, signal=68%	
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_UP	Details ...	92	0.5002803	2.17109	0.0	0.0015647528	0.031	3786	tags=58%, list=25%, signal=76%	
REACTOME_KERATINIZATION	REACTOME_KERATINIZATION	Details ...	58	0.5354364	2.1710699	0.0	0.0014865152	0.031	3303	tags=57%, list=22%, signal=73%	
CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2	CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_2		414	0.40753877	2.1591067	0.0	0.0015934301	0.035	4027	tags=46%, list=27%, signal=61%	
DER_IFN_ALPHA_RESPONSE_UP	DER_IFN_ALPHA_RESPONSE_UP		70	0.51167864	2.1561728	0.0	0.001734226	0.04	2978	tags=47%, list=20%, signal=58%	
FARMER_BREAST_CANCER_CLUSTER_1	FARMER_BREAST_CANCER_CLUSTER_1		30	0.62814385	2.1518555	0.0	0.00173908	0.042	4076	tags=73%, list=27%, signal=100%	
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP		327	0.41108856	2.146432	0.0	0.0018601699	0.047	2978	tags=33%, list=20%, signal=40%	
WP_PANCREATIC_CANCER_SUBTYPES	WP_PANCREATIC_CANCER_SUBTYPES		22	0.66404366	2.1429765	0.0	0.0019334058	0.051	3626	tags=77%, list=24%, signal=102%	
KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR	KEGG_MEDICUS_REFERENCE_MISMATCH_REPAIR		24	0.64810157	2.1263206	0.0	0.002254521	0.062	2798	tags=58%, list=19%, signal=71%	
COLDREN_GEFITINIB_RESISTANCE_DN	COLDREN_GEFITINIB_RESISTANCE_DN		191	0.43599826	2.119032	0.0	0.0025143307	0.072	4200	tags=50%, list=28%, signal=68%	
VANHARANTA_UTERINE_FIBROID_DN	VANHARANTA_UTERINE_FIBROID_DN		50	0.5466508	2.1188927	0.0	0.0024245332	0.072	4626	tags=64%, list=31%, signal=92%	
RICKMAN_HEAD_AND_NECK_CANCER_C	RICKMAN_HEAD_AND_NECK_CANCER_C		69	0.50455475	2.1144354	0.0	0.002791153	0.085	3962	tags=57%, list=26%, signal=76%	
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP		103	0.46979257	2.113667	0.0	0.0027294147	0.086	3221	tags=45%, list=21%, signal=56%	
MIKKELSEN_MEF_ICP_WITH_H3K27ME3	MIKKELSEN_MEF_ICP_WITH_H3K27ME3		147	0.44421944	2.1065822	0.0	0.002940247	0.095	3540	tags=47%, list=23%, signal=61%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP		155	0.4408507	2.1014557	0.0	0.003022515	0.1	3451	tags=47%, list=23%, signal=60%	
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP	SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_UP		19	0.67533576	2.0916424	0.0	0.0033836095	0.116	2016	tags=63%, list=13%, signal=73%	
NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON	NIKOLSKY_BREAST_CANCER_7Q21_Q22_AMPLICON		67	0.50604415	2.0837553	0.0	0.0038026515	0.134	3662	tags=48%, list=24%, signal=63%	
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING		59	0.5204068	2.0828013	0.0	0.0036940046	0.134	3529	tags=47%, list=23%, signal=62%	
REACTOME_NICOTINATE_METABOLISM	REACTOME_NICOTINATE_METABOLISM		22	0.6447048	2.0727348	0.0	0.0044656545	0.165	2436	tags=55%, list=16%, signal=65%	
WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS		36	0.56988966	2.066682	0.0	0.004923463	0.184	5095	tags=78%, list=34%, signal=117%	
ANDERSEN_CHOLANGIOCARCINOMA_CLASS2	ANDERSEN_CHOLANGIOCARCINOMA_CLASS2		144	0.4377775	2.0602286	0.0	0.005432935	0.199	5264	tags=56%, list=35%, signal=86%	
BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS	BENNETT_SYSTEMIC_LUPUS_ERYTHEMATOSUS		23	0.6452388	2.048974	0.0	0.006104395	0.225	3743	tags=70%, list=25%, signal=92%	
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP	BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_UP		245	0.40727276	2.0387077	0.0	0.006790791	0.252	2978	tags=38%, list=20%, signal=47%	
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP		274	0.39762336	2.0347722	0.0	0.007032848	0.263	3725	tags=42%, list=25%, signal=54%	
MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED	MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED		447	0.37828127	2.0285335	0.0	0.007595142	0.291	4086	tags=43%, list=27%, signal=57%	
BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE	BOSCO_EPITHELIAL_DIFFERENTIATION_MODULE		39	0.5463894	2.0245357	0.0	0.007872045	0.306	5146	tags=74%, list=34%, signal=112%	
WP_DNA_MISMATCH_REPAIR	WP_DNA_MISMATCH_REPAIR		21	0.627164	2.023584	0.0	0.0077562775	0.307	2798	tags=57%, list=19%, signal=70%	
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP		92	0.46461755	2.0207148	0.0	0.007832476	0.315	3951	tags=53%, list=26%, signal=72%	
LIM_MAMMARY_STEM_CELL_DN	LIM_MAMMARY_STEM_CELL_DN		374	0.38475195	2.0101614	0.0	0.008935473	0.358	4064	tags=40%, list=27%, signal=53%	
DER_IFN_BETA_RESPONSE_UP	DER_IFN_BETA_RESPONSE_UP		94	0.4560628	2.000524	0.0	0.009832806	0.388	2978	tags=41%, list=20%, signal=51%	
GENTLES_LEUKEMIC_STEM_CELL_UP	GENTLES_LEUKEMIC_STEM_CELL_UP		26	0.5935691	1.998519	0.0	0.009897917	0.396	2191	tags=46%, list=15%, signal=54%	
WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION	WP_MITOCHONDRIAL_LONG_CHAIN_FATTY_ACID_BETAOXIDATION		17	0.659259	1.9952074	0.0	0.01022908	0.415	1819	tags=35%, list=12%, signal=40%	
HOLLERN_EMT_BREAST_TUMOR_DN	HOLLERN_EMT_BREAST_TUMOR_DN		108	0.4449593	1.9909582	0.0	0.010691699	0.441	2302	tags=34%, list=15%, signal=40%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP		132	0.4293916	1.9856637	0.0	0.011209816	0.463	2956	tags=38%, list=20%, signal=47%	
MIKKELSEN_IPS_LCP_WITH_H3K4ME3	MIKKELSEN_IPS_LCP_WITH_H3K4ME3		140	0.42096466	1.984303	0.0	0.011173655	0.467	2979	tags=41%, list=20%, signal=50%	
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION		30	0.57958585	1.9829524	0.0	0.011173035	0.473	3548	tags=53%, list=23%, signal=70%	
WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS	WP_MITOCHONDRIAL_FATTY_ACID_OXIDATION_DISORDERS		19	0.6401246	1.9822463	0.0	0.011052529	0.476	1819	tags=37%, list=12%, signal=42%	
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN		86	0.45658135	1.978625	0.0	0.011629427	0.496	3429	tags=50%, list=23%, signal=64%	
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL		185	0.4073473	1.975606	0.0	0.011755328	0.505	5467	tags=50%, list=36%, signal=78%	
JAEGER_METASTASIS_DN	JAEGER_METASTASIS_DN		207	0.3957568	1.9750171	0.0	0.0116957035	0.512	4164	tags=48%, list=28%, signal=65%	
MARKEY_RB1_ACUTE_LOF_DN	MARKEY_RB1_ACUTE_LOF_DN		185	0.40664503	1.9746087	0.0	0.011510482	0.512	4260	tags=44%, list=28%, signal=61%	
REACTOME_DISEASES_OF_DNA_REPAIR	REACTOME_DISEASES_OF_DNA_REPAIR		41	0.53121716	1.965043	0.0	0.012812177	0.557	2798	tags=46%, list=19%, signal=57%	
KRASNOSELSKAYA_ILF3_TARGETS_UP	KRASNOSELSKAYA_ILF3_TARGETS_UP		34	0.5498957	1.9614453	0.0017730496	0.013234816	0.573	3743	tags=50%, list=25%, signal=66%	
AIGNER_ZEB1_TARGETS	AIGNER_ZEB1_TARGETS		32	0.555976	1.9613147	0.0	0.013078923	0.575	3365	tags=53%, list=22%, signal=68%	
BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX	BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX		16	0.6639372	1.9608945	0.0018450185	0.012912974	0.576	3743	tags=63%, list=25%, signal=83%	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL		63	0.48190397	1.9571828	0.0	0.013283458	0.589	1982	tags=32%, list=13%, signal=36%	
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN		73	0.4603269	1.9525499	0.0	0.01385873	0.61	4078	tags=58%, list=27%, signal=78%	
KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION	KEGG_MEDICUS_REFERENCE_ORIGIN_UNWINDING_AND_ELONGATION		28	0.5676342	1.9502821	0.0	0.013976132	0.618	3730	tags=46%, list=25%, signal=62%	
MEISSNER_BRAIN_HCP_WITH_H3K27ME3	MEISSNER_BRAIN_HCP_WITH_H3K27ME3		215	0.39339584	1.9478879	0.0	0.014286186	0.632	3832	tags=47%, list=25%, signal=61%	
SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP	SLEBOS_HEAD_AND_NECK_CANCER_WITH_HPV_UP		67	0.4808354	1.9477264	0.0	0.014100696	0.632	4225	tags=52%, list=28%, signal=72%	
WALLACE_PROSTATE_CANCER_RACE_UP	WALLACE_PROSTATE_CANCER_RACE_UP		220	0.39420918	1.9452729	0.0	0.014398662	0.649	3743	tags=46%, list=25%, signal=61%	
MIKKELSEN_MEF_LCP_WITH_H3K27ME3	MIKKELSEN_MEF_LCP_WITH_H3K27ME3		46	0.511724	1.9403291	0.0	0.015213474	0.673	3712	tags=59%, list=25%, signal=78%	
LUCAS_HNF4A_TARGETS_UP	LUCAS_HNF4A_TARGETS_UP		51	0.4989469	1.937377	0.0	0.015407936	0.679	2722	tags=41%, list=18%, signal=50%	
MUELLER_METHYLATED_IN_GLIOBLASTOMA	MUELLER_METHYLATED_IN_GLIOBLASTOMA		29	0.5652085	1.9368672	0.0016835016	0.01533528	0.68	3749	tags=62%, list=25%, signal=82%	
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN		122	0.41574886	1.9364867	0.0	0.015148389	0.681	3561	tags=43%, list=24%, signal=56%	
WIELAND_UP_BY_HBV_INFECTION	WIELAND_UP_BY_HBV_INFECTION		77	0.45245394	1.9320059	0.0	0.01561607	0.696	3502	tags=47%, list=23%, signal=61%	
ZHU_CMV_8_HR_UP	ZHU_CMV_8_HR_UP		36	0.5374199	1.930017	0.0	0.015733114	0.705	2945	tags=44%, list=19%, signal=55%	
KEGG_DNA_REPLICATION	KEGG_DNA_REPLICATION		32	0.5475646	1.9295981	0.0017211704	0.015597803	0.706	3205	tags=47%, list=21%, signal=59%	
RICKMAN_HEAD_AND_NECK_CANCER_E	RICKMAN_HEAD_AND_NECK_CANCER_E		54	0.47694734	1.9295001	0.0	0.015404704	0.707	4831	tags=65%, list=32%, signal=95%	
REACTOME_COMPLEMENT_CASCADE	REACTOME_COMPLEMENT_CASCADE		38	0.5195944	1.9272189	0.0016528926	0.015746033	0.719	3369	tags=50%, list=22%, signal=64%	
SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN	SMID_BREAST_CANCER_RELAPSE_IN_LUNG_DN		27	0.57259226	1.9263052	0.0	0.015733983	0.723	1911	tags=37%, list=13%, signal=42%	
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS		122	0.42159778	1.9240834	0.0	0.016063984	0.734	4083	tags=55%, list=27%, signal=75%	
KEGG_NITROGEN_METABOLISM	KEGG_NITROGEN_METABOLISM		18	0.6230507	1.9240831	0.0034542314	0.015863186	0.734	1830	tags=44%, list=12%, signal=51%	
ZHANG_INTERFERON_RESPONSE	ZHANG_INTERFERON_RESPONSE		22	0.59311295	1.9180461	0.0	0.017137496	0.769	3743	tags=64%, list=25%, signal=84%	
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN	REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN		27	0.56291896	1.9112843	0.0	0.018517	0.799	2937	tags=52%, list=19%, signal=64%	
YAN_ESCAPE_FROM_ANOIKIS	YAN_ESCAPE_FROM_ANOIKIS		21	0.6051705	1.906804	0.0018214936	0.019277263	0.817	3505	tags=71%, list=23%, signal=93%	
CASTELLANO_NRAS_TARGETS_UP	CASTELLANO_NRAS_TARGETS_UP		63	0.46550113	1.9019815	0.0	0.020087972	0.832	2782	tags=40%, list=18%, signal=48%	
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP		130	0.41612214	1.9000717	0.0	0.020234207	0.838	3743	tags=45%, list=25%, signal=60%	
WP_CILIOPATHIES	WP_CILIOPATHIES		176	0.38841897	1.8976817	0.0	0.02051741	0.845	3844	tags=43%, list=25%, signal=56%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		47	0.48829633	1.8976716	0.0016778524	0.020281576	0.845	4177	tags=53%, list=28%, signal=73%	
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION	WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION		15	0.6567444	1.8973026	0.0	0.02009324	0.845	4809	tags=87%, list=32%, signal=127%	
BOWIE_RESPONSE_TO_TAMOXIFEN	BOWIE_RESPONSE_TO_TAMOXIFEN		17	0.63736504	1.8934561	0.003539823	0.020682788	0.857	3743	tags=59%, list=25%, signal=78%	
WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER	WP_DEREGULATION_OF_RAB_AND_RAB_EFFECTOR_GENES_IN_BLADDER_CANCER		16	0.64865595	1.8920383	0.0017331023	0.020906905	0.862	2503	tags=63%, list=17%, signal=75%	
GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP	GRAESSMANN_RESPONSE_TO_MC_AND_SERUM_DEPRIVATION_UP		186	0.38828874	1.8914067	0.0	0.020901911	0.863	3745	tags=42%, list=25%, signal=56%	
ONDER_CDH1_TARGETS_2_DN	ONDER_CDH1_TARGETS_2_DN		395	0.35819227	1.8901279	0.0	0.021069355	0.868	4286	tags=43%, list=28%, signal=59%	
REACTOME_DNA_STRAND_ELONGATION	REACTOME_DNA_STRAND_ELONGATION		29	0.5409629	1.8870251	0.0017271157	0.021573761	0.882	3322	tags=45%, list=22%, signal=57%	
ZHANG_FH_DEFICIENT_RCC_C1_VS_OTHERS_UP	ZHANG_FH_DEFICIENT_RCC_C1_VS_OTHERS_UP		177	0.3885607	1.886929	0.0	0.021413643	0.883	3514	tags=41%, list=23%, signal=52%	
FOSTER_KDM1A_TARGETS_UP	FOSTER_KDM1A_TARGETS_UP		186	0.3847974	1.8853157	0.0	0.021542268	0.884	3612	tags=39%, list=24%, signal=51%	
DAUER_STAT3_TARGETS_DN	DAUER_STAT3_TARGETS_DN		43	0.50391275	1.8839538	0.0017452007	0.021627221	0.886	3743	tags=56%, list=25%, signal=74%	
HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN	HOFMANN_MYELODYSPLASTIC_SYNDROM_RISK_DN		16	0.6398014	1.8791605	0.0	0.022936894	0.905	4157	tags=63%, list=28%, signal=86%	
ABBUD_LIF_SIGNALING_1_UP	ABBUD_LIF_SIGNALING_1_UP		31	0.5422471	1.8781626	0.005050505	0.022948628	0.909	2823	tags=45%, list=19%, signal=55%	
RADAEVA_RESPONSE_TO_IFNA1_UP	RADAEVA_RESPONSE_TO_IFNA1_UP		43	0.49976847	1.8780295	0.0	0.022744907	0.91	3451	tags=51%, list=23%, signal=66%	
SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP	SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_UP		63	0.45574117	1.8746566	0.0	0.023549754	0.917	3743	tags=46%, list=25%, signal=61%	
REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS	REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS		214	0.37782156	1.8723606	0.0	0.02406167	0.925	4083	tags=51%, list=27%, signal=69%	
CROMER_TUMORIGENESIS_DN	CROMER_TUMORIGENESIS_DN		36	0.51877195	1.8687799	0.0034129692	0.024728965	0.938	3653	tags=50%, list=24%, signal=66%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	0.5597826	1.8673167	0.0	0.024786921	0.939	2798	tags=42%, list=19%, signal=52%	
BIOCARTA_NKT_PATHWAY	BIOCARTA_NKT_PATHWAY		15	0.64425886	1.8661122	0.0035906644	0.024870481	0.942	3096	tags=60%, list=20%, signal=75%	
VALK_AML_WITH_11Q23_REARRANGED	VALK_AML_WITH_11Q23_REARRANGED		16	0.6392135	1.8637654	0.0035778175	0.0253606	0.947	2782	tags=50%, list=18%, signal=61%	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_RETROGRADE_AXONAL_TRANSPORT		25	0.55671644	1.8617784	0.0017574693	0.025664777	0.948	2716	tags=52%, list=18%, signal=63%	
KOHN_EMT_EPITHELIAL	KOHN_EMT_EPITHELIAL		18	0.6083367	1.8603605	0.0053667263	0.025832469	0.951	2283	tags=56%, list=15%, signal=65%	
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450		33	0.52354735	1.8521507	0.0	0.02822466	0.965	4219	tags=58%, list=28%, signal=80%	
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP	ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_UP		24	0.5658488	1.851223	0.0053859963	0.028239094	0.965	3706	tags=54%, list=25%, signal=72%	
SEKI_INFLAMMATORY_RESPONSE_LPS_UP	SEKI_INFLAMMATORY_RESPONSE_LPS_UP		67	0.4551571	1.8506653	0.0015243902	0.028177662	0.965	3131	tags=37%, list=21%, signal=47%	
KONDO_COLON_CANCER_HCP_WITH_H3K27ME1	KONDO_COLON_CANCER_HCP_WITH_H3K27ME1		22	0.58130956	1.8504012	0.0017953322	0.027990904	0.966	1334	tags=32%, list=9%, signal=35%	
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL	WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL		39	0.50447077	1.8500477	0.0	0.027823828	0.967	4344	tags=67%, list=29%, signal=93%	
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6	YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_6		68	0.4441696	1.840723	0.0	0.030603874	0.974	1509	tags=28%, list=10%, signal=31%	
PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN	PELLICCIOTTA_HDAC_IN_ANTIGEN_PRESENTATION_DN		42	0.49192166	1.8392401	0.0033333334	0.030947847	0.976	1844	tags=31%, list=12%, signal=35%	
CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN	CHIANG_LIVER_CANCER_SUBCLASS_CTNNB1_DN		149	0.39148635	1.8387015	0.0	0.03084806	0.977	3859	tags=43%, list=26%, signal=57%	
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE	WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE		17	0.6121203	1.8355134	0.0017006802	0.031602267	0.98	4809	tags=71%, list=32%, signal=103%	
OHGUCHI_LIVER_HNF4A_TARGETS_UP	OHGUCHI_LIVER_HNF4A_TARGETS_UP		39	0.4941625	1.8344727	0.0016556291	0.031562872	0.981	2706	tags=44%, list=18%, signal=53%	
CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN	CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN		132	0.39424855	1.8337502	0.0	0.031547938	0.981	3069	tags=37%, list=20%, signal=46%	
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS		22	0.57816285	1.8331798	0.0052539404	0.031477597	0.981	3159	tags=50%, list=21%, signal=63%	
CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP	CHIANG_LIVER_CANCER_SUBCLASS_INTERFERON_UP		20	0.5979501	1.832439	0.003502627	0.031416867	0.981	3743	tags=65%, list=25%, signal=86%	
WP_MONOAMINE_GPCRS	WP_MONOAMINE_GPCRS		28	0.536789	1.8305417	0.0	0.03176448	0.984	4893	tags=75%, list=32%, signal=111%	
TAVOR_CEBPA_TARGETS_UP	TAVOR_CEBPA_TARGETS_UP		40	0.49129	1.8254462	0.0	0.033102553	0.986	2392	tags=35%, list=16%, signal=41%	
REACTOME_GPCR_LIGAND_BINDING	REACTOME_GPCR_LIGAND_BINDING		305	0.3525832	1.8252978	0.0	0.032886125	0.986	4175	tags=48%, list=28%, signal=64%	
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION		94	0.41326064	1.8244846	0.0	0.032807846	0.987	4100	tags=50%, list=27%, signal=68%	
